id_cliente,sexo,provincia,edad,ocupacion,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio,canal_compra,cluster
42977.0,M,Tucumán,32.0,Deportista,33.0,Económica,3496.72,167.01,Sí,15255.0,1206.0,0.0,Aeropuerto,0
42978.0,F,Córdoba,41.0,Empleado,18.0,Económica,1663.17,278.14,Sí,15241.0,1809.0,63.0,App,0
42979.0,M,Colón,33.0,Deportista,61.0,Económica,17348.58,2088.0,Sí,40694.0,2071.0,4.0,Web,1
42983.0,F,Entre Ríos,36.0,Empresario,54.0,Económica,8942.93,560.78,Sí,37721.0,2315.0,9.0,App,0
42984.0,M,Paraná,32.0,Docente,19.0,Económica,6309.85,1264.36,Sí,14870.0,1258.0,37.0,Web,0
42992.0,F,Misiones,42.0,Profesional independiente,9.0,Ejecutiva,6583.93,1557.83,Sí,7947.0,6966.0,36.0,App,0
42994.0,M,Antioquia,38.0,Docente,14.0,Ejecutiva,9161.21,1787.91,Sí,27261.0,1335.0,4.0,Aeropuerto,0
43000.0,F,Rio de Janeiro,29.0,Deportista,79.0,Económica,8779.62,2111.24,Sí,27513.0,619.0,0.0,Web,1
43005.0,M,Paraná,52.0,Médico,20.0,Económica,1776.42,224.5,Sí,4954.0,6321.0,29.0,Web,0
43007.0,F,Cundinamarca,38.0,Médico,22.0,Ejecutiva,13964.1,2466.08,Sí,49271.0,4132.0,84.0,App,0
43009.0,M,Buenos Aires,34.0,Ejecutivo,28.0,Económica,4441.35,244.37,Sí,30146.0,2258.0,3.0,Aeropuerto,0
43012.0,F,Chiriquí,29.0,Contador,13.0,Económica,3506.37,688.08,Sí,12101.0,2609.0,9.0,App,0
43013.0,M,São Paulo,30.0,Empresario,51.0,Ejecutiva,26178.28,4458.11,Sí,68698.0,12042.0,7.0,App,1
43017.0,M,Herrera,41.0,Médico,25.0,Económica,3750.87,772.56,Sí,24763.0,7390.0,13.0,Web,0
43020.0,F,Córdoba,55.0,Empleado,8.0,Económica,1867.5,247.48,Sí,7602.0,1199.0,5.0,App,0
43026.0,F,Paraná,41.0,Profesional independiente,9.0,Económica,1703.4,133.55,Sí,5313.0,4547.0,11.0,Web,0
43033.0,M,Chiriquí,38.0,Empleado,9.0,Económica,2023.6,280.47,Sí,5009.0,546.0,34.0,Web,0
43036.0,M,Valle del Cauca,45.0,Ejecutivo,18.0,Ejecutiva,12425.48,1852.58,Sí,43505.0,6263.0,25.0,Web,0
43039.0,M,Colón,32.0,Ingeniero,21.0,Económica,6730.11,1487.42,Sí,15076.0,3322.0,61.0,Web,0
43045.0,M,Rio Grande do Sul,54.0,Empresario,26.0,Ejecutiva,12319.77,2133.33,Sí,45095.0,30036.0,9.0,App,1
43051.0,M,Chaco,80.0,Empleado,24.0,Ejecutiva,9394.15,457.78,Sí,64586.0,3623.0,0.0,Web,0
43055.0,M,Mendoza,33.0,Profesional independiente,12.0,Económica,2700.76,212.34,Sí,8804.0,1139.0,0.0,Web,0
43056.0,F,Tolima,38.0,Ingeniero,2.0,Económica,576.81,69.93,Sí,740.0,2258.0,13.0,App,0
43059.0,F,Rio de Janeiro,39.0,Ejecutivo,60.0,Ejecutiva,41276.8,5028.41,Sí,77356.0,5961.0,9.0,Web,1
43062.0,F,Minas Gerais,51.0,Ejecutivo,65.0,Ejecutiva,50905.63,2937.47,Sí,78845.0,4691.0,10.0,Agencia,1
43065.0,F,Tolima,35.0,Empleado,16.0,Económica,1224.96,251.37,Sí,6298.0,1709.0,46.0,App,0
43081.0,F,Misiones,18.0,Estudiante,5.0,Ejecutiva,3091.99,177.46,Sí,6313.0,333.0,17.0,Web,0
43085.0,M,Veraguas,24.0,Empleado,12.0,Económica,4307.29,755.98,Sí,6018.0,893.0,46.0,App,0
43087.0,M,Valle del Cauca,43.0,Profesional independiente,22.0,Ejecutiva,17646.79,2744.28,Sí,46886.0,8062.0,12.0,Agencia,1
43090.0,M,Minas Gerais,47.0,Docente,15.0,Ejecutiva,10859.85,891.06,Sí,19059.0,1445.0,16.0,Web,0
43114.0,F,Cundinamarca,42.0,Deportista,97.0,Económica,22333.07,3478.75,Sí,65140.0,3560.0,34.0,App,1
43116.0,F,Chaco,36.0,Docente,4.0,Económica,1138.25,271.67,Sí,2019.0,816.0,104.0,Agencia,0
43118.0,M,Salta,32.0,Contador,23.0,Económica,2521.37,359.09,Sí,21123.0,6438.0,13.0,Web,0
43119.0,M,Salta,36.0,Ingeniero,10.0,Económica,1172.21,154.92,Sí,7374.0,3645.0,9.0,Aeropuerto,0
43122.0,F,Veraguas,22.0,Estudiante,2.0,Económica,428.14,91.67,Sí,2136.0,396.0,0.0,App,0
43129.0,F,Pernambuco,56.0,Docente,9.0,Económica,2743.86,211.05,Sí,6876.0,1389.0,14.0,Web,0
43130.0,M,Atlántico,37.0,Ingeniero,23.0,Ejecutiva,14625.23,1619.47,Sí,31533.0,6152.0,3.0,Web,0
43137.0,M,Entre Ríos,57.0,Empleado,17.0,Económica,2758.98,234.27,Sí,8037.0,1210.0,29.0,Web,0
43138.0,F,Tucumán,51.0,Médico,19.0,Ejecutiva,12996.48,2861.85,Sí,50912.0,6584.0,1.0,Aeropuerto,0
43139.0,F,Buenos Aires,46.0,Profesional independiente,24.0,Económica,2464.61,426.52,Sí,18814.0,781.0,8.0,Web,0
43141.0,M,Buenos Aires,36.0,Deportista,71.0,Ejecutiva,38021.03,3484.17,Sí,146700.0,49126.0,29.0,Agencia,1
43143.0,M,Bolívar,51.0,Ejecutivo,29.0,Económica,6121.9,559.33,Sí,7684.0,2801.0,2.0,Web,0
43146.0,F,Pernambuco,26.0,Ejecutivo,75.0,Ejecutiva,36279.56,2228.96,Sí,152259.0,7569.0,5.0,Agencia,1
43149.0,M,Misiones,33.0,Ejecutivo,47.0,Económica,7399.23,960.92,Sí,20696.0,5652.0,6.0,Web,0
43156.0,M,Mendoza,32.0,Ejecutivo,45.0,Ejecutiva,17799.19,1771.22,Sí,76647.0,8433.0,30.0,Web,1
43162.0,F,Córdoba,46.0,Comerciante,6.0,Económica,1660.46,273.52,Sí,6454.0,1576.0,25.0,Web,0
43168.0,M,Buenos Aires,49.0,Profesional independiente,6.0,Ejecutiva,1746.93,199.04,Sí,11023.0,4331.0,39.0,Web,0
43180.0,F,Panamá,41.0,Empleado,2.0,Económica,368.23,91.08,Sí,1657.0,1130.0,12.0,Aeropuerto,0
43189.0,No binario,Los Santos,44.0,Comerciante,2.0,Económica,427.83,66.19,Sí,1803.0,1918.0,16.0,App,0
43198.0,M,Atlántico,42.0,Comerciante,17.0,Económica,1798.36,133.34,Sí,6024.0,2906.0,4.0,Web,0
43204.0,F,Chiriquí,29.0,Empleado,15.0,Económica,4222.43,292.61,Sí,4818.0,1049.0,41.0,App,0
43206.0,F,Córdoba,27.0,Empleado,21.0,Económica,4842.45,782.04,Sí,6526.0,2601.0,16.0,App,0
43209.0,F,Paraná,58.0,Empleado,15.0,Ejecutiva,8046.87,1751.14,Sí,26086.0,1366.0,53.0,App,0
43211.0,F,Pernambuco,52.0,Ejecutivo,78.0,Económica,14500.75,778.12,Sí,72020.0,1415.0,0.0,App,1
43214.0,M,Panamá,45.0,Ingeniero,3.0,Ejecutiva,1169.0,248.71,Sí,2809.0,7166.0,25.0,Web,0
43224.0,F,Atlántico,23.0,Empleado,15.0,Económica,1306.43,322.98,Sí,7190.0,1052.0,27.0,Agencia,0
43233.0,F,Bolívar,33.0,Empresario,42.0,Ejecutiva,30873.14,4296.9,Sí,82367.0,13469.0,4.0,Web,1
43235.0,F,Atlántico,36.0,Ingeniero,22.0,Ejecutiva,13312.39,1723.62,Sí,19082.0,4255.0,3.0,App,0
43238.0,F,Rio de Janeiro,28.0,Abogado,4.0,Ejecutiva,2441.67,338.33,Sí,6636.0,4977.0,14.0,App,0
43239.0,F,Antioquia,57.0,Docente,19.0,Económica,3230.93,404.14,Sí,15377.0,1247.0,11.0,Aeropuerto,0
43248.0,M,Chiriquí,63.0,Jubilado,13.0,Económica,3454.88,682.58,Sí,14530.0,613.0,34.0,App,0
43249.0,F,Bahia,41.0,Empresario,23.0,Económica,2789.37,308.57,Sí,11003.0,2914.0,15.0,App,0
43254.0,F,Santander,24.0,Deportista,89.0,Económica,11995.79,2601.01,Sí,77401.0,9022.0,16.0,App,1
43255.0,M,São Paulo,54.0,Otro,6.0,Económica,1253.98,232.66,Sí,3418.0,1405.0,21.0,Agencia,0
43257.0,F,Entre Ríos,40.0,Ejecutivo,69.0,Económica,24228.07,3328.75,Sí,22578.0,4386.0,5.0,Aeropuerto,1
43260.0,M,Paraná,50.0,Empresario,19.0,Ejecutiva,7627.06,1380.41,Sí,28146.0,10979.0,0.0,Web,0
43262.0,F,Entre Ríos,31.0,Empresario,17.0,Ejecutiva,9925.65,1205.25,Sí,33700.0,1504.0,39.0,App,0
43264.0,F,Buenos Aires,46.0,Deportista,48.0,Ejecutiva,16633.14,3365.84,Sí,84589.0,17217.0,2.0,Agencia,1
43274.0,F,Tucumán,43.0,Ejecutivo,22.0,Económica,6787.04,1144.39,Sí,18435.0,4197.0,10.0,App,0
43278.0,M,Atlántico,29.0,Empleado,18.0,Económica,4894.94,890.85,Sí,10084.0,863.0,10.0,Web,0
43279.0,M,Bolívar,40.0,Empresario,24.0,Económica,8975.23,2035.93,Sí,17425.0,5332.0,64.0,App,0
43283.0,M,Cundinamarca,45.0,Empleado,23.0,Económica,5123.17,1019.07,Sí,10059.0,1484.0,2.0,Web,0
43284.0,M,Entre Ríos,49.0,Ejecutivo,51.0,Económica,14274.43,1444.69,Sí,11613.0,6456.0,68.0,App,0
43289.0,M,Santander,28.0,Empleado,21.0,Económica,2819.34,700.75,Sí,18453.0,1239.0,28.0,App,0
43291.0,M,Misiones,34.0,Comerciante,8.0,Económica,1447.03,192.62,Sí,3032.0,2747.0,0.0,Web,0
43294.0,F,Buenos Aires,50.0,Ejecutivo,40.0,Económica,5749.54,587.03,Sí,35399.0,5781.0,0.0,Web,0
43300.0,M,Colón,49.0,Empresario,15.0,Económica,5399.48,613.2,Sí,8931.0,2680.0,3.0,Web,0
43302.0,F,Nariño,29.0,Empresario,33.0,Económica,8469.96,767.69,Sí,26868.0,2151.0,39.0,Aeropuerto,0
43315.0,M,Mendoza,38.0,Ejecutivo,42.0,Ejecutiva,11798.1,1531.23,Sí,70615.0,4164.0,19.0,App,1
43318.0,F,Salta,65.0,Comerciante,19.0,Ejecutiva,11146.23,482.26,Sí,40197.0,3582.0,18.0,Aeropuerto,0
43322.0,M,Bahia,29.0,Empresario,24.0,Económica,7830.22,1412.58,Sí,19096.0,2411.0,50.0,Web,0
43334.0,F,CABA,60.0,Docente,21.0,Económica,4581.26,940.11,Sí,19396.0,1192.0,0.0,Agencia,0
43338.0,M,Rio de Janeiro,44.0,Ejecutivo,79.0,Ejecutiva,35316.03,7343.64,Sí,103194.0,4848.0,6.0,Web,1
43352.0,F,Santander,44.0,Profesional independiente,1.0,Ejecutiva,461.51,66.17,Sí,1446.0,4143.0,33.0,App,0
43363.0,F,Tolima,38.0,Abogado,23.0,Económica,6984.19,449.11,Sí,11336.0,3246.0,13.0,App,0
43365.0,F,Entre Ríos,31.0,Empresario,37.0,Ejecutiva,10885.86,1614.14,Sí,34915.0,24135.0,28.0,App,1
43367.0,M,Rio Grande do Sul,32.0,Médico,11.0,Ejecutiva,3302.94,352.0,Sí,18910.0,8472.0,42.0,App,0
43369.0,M,Los Santos,33.0,Docente,13.0,Económica,3637.56,280.44,Sí,11439.0,1713.0,28.0,App,0
43379.0,M,Panamá,41.0,Ejecutivo,55.0,Ejecutiva,15651.48,1582.73,Sí,76552.0,4393.0,1.0,Web,1
43380.0,M,Valle del Cauca,27.0,Deportista,46.0,Económica,6976.26,1158.03,Sí,18107.0,11494.0,4.0,App,0
43388.0,F,Chiriquí,46.0,Empresario,55.0,Ejecutiva,15163.9,2696.43,Sí,119466.0,13629.0,27.0,Web,1
43391.0,F,Salta,50.0,Arquitecto,24.0,Ejecutiva,17693.82,1195.94,Sí,22673.0,2409.0,19.0,App,0
43392.0,M,Salta,30.0,Deportista,36.0,Económica,11685.67,1430.63,Sí,30686.0,1666.0,1.0,Agencia,0
43393.0,M,Antioquia,53.0,Docente,17.0,Económica,5469.55,266.61,Sí,13251.0,1639.0,51.0,Agencia,0
43395.0,M,Antioquia,26.0,Docente,20.0,Económica,3128.13,403.91,Sí,9390.0,876.0,13.0,Web,0
43396.0,M,Tucumán,46.0,Contador,14.0,Primera clase,12286.77,661.23,Sí,48135.0,3845.0,1.0,Agencia,0
43400.0,M,Cundinamarca,18.0,Otro,17.0,Económica,3295.06,432.1,Sí,5313.0,1629.0,18.0,App,0
43402.0,F,Rio Grande do Sul,37.0,Empleado,1.0,Económica,273.46,34.98,Sí,728.0,713.0,24.0,Agencia,0
43405.0,F,Rio de Janeiro,27.0,Empleado,10.0,Económica,2349.45,502.95,Sí,6919.0,2354.0,16.0,App,0
43410.0,M,Minas Gerais,60.0,Contador,24.0,Económica,8216.62,1429.22,Sí,7190.0,1692.0,4.0,Web,0
43413.0,F,Buenos Aires,18.0,Estudiante,6.0,Económica,1782.63,318.88,Sí,3280.0,620.0,180.0,App,0
43415.0,M,Atlántico,37.0,Empresario,35.0,Primera clase,44650.3,7790.78,Sí,107207.0,4934.0,3.0,Web,1
43417.0,M,Tucumán,66.0,Empleado,14.0,Económica,2712.02,247.52,Sí,8154.0,1192.0,2.0,Aeropuerto,0
43418.0,F,Paraná,48.0,Ingeniero,24.0,Ejecutiva,18566.69,1244.35,Sí,17967.0,3863.0,11.0,App,0
43422.0,F,São Paulo,36.0,Contador,14.0,Ejecutiva,6190.47,319.64,Sí,11235.0,2572.0,21.0,Aeropuerto,0
43428.0,M,Misiones,47.0,Empresario,31.0,Primera clase,43528.69,4648.47,Sí,119171.0,20132.0,6.0,App,1
43429.0,M,São Paulo,35.0,Empleado,13.0,Económica,1808.39,349.8,Sí,10921.0,2025.0,0.0,App,0
43435.0,F,Tucumán,39.0,Ejecutivo,40.0,Económica,4302.96,373.91,Sí,26662.0,4641.0,22.0,Web,0
43436.0,M,Chaco,36.0,Empleado,4.0,Económica,1071.66,156.49,Sí,4106.0,1581.0,7.0,Web,0
43439.0,M,Minas Gerais,39.0,Empleado,23.0,Económica,6810.18,1287.19,Sí,14393.0,2093.0,1.0,Web,0
43440.0,F,Salta,39.0,Deportista,62.0,Primera clase,71075.65,5481.95,Sí,95386.0,30473.0,0.0,Agencia,1
43443.0,F,Minas Gerais,49.0,Arquitecto,14.0,Económica,4403.07,543.35,Sí,13802.0,4154.0,0.0,App,0
43448.0,F,Bolívar,25.0,Empleado,16.0,Económica,3503.47,559.9,Sí,5445.0,1077.0,45.0,Web,0
43458.0,M,Chiriquí,41.0,Ejecutivo,43.0,Ejecutiva,30244.61,6960.99,Sí,96677.0,4264.0,29.0,Web,1
43459.0,M,Nariño,28.0,Docente,21.0,Económica,2810.1,629.45,Sí,17743.0,1188.0,44.0,App,0
43461.0,F,Valle del Cauca,34.0,Comerciante,13.0,Económica,1290.71,69.56,Sí,6521.0,2677.0,1.0,App,0
43462.0,F,Misiones,36.0,Empleado,22.0,Económica,4325.86,302.19,Sí,8981.0,994.0,11.0,App,0
43473.0,F,Rio de Janeiro,43.0,Arquitecto,2.0,Económica,591.66,36.64,Sí,1880.0,4465.0,11.0,App,0
43480.0,F,Bolívar,47.0,Otro,6.0,Económica,1739.12,293.27,Sí,2555.0,1040.0,10.0,Agencia,0
43481.0,F,Mendoza,34.0,Profesional independiente,2.0,Económica,302.93,54.52,Sí,1377.0,949.0,37.0,Agencia,0
43482.0,M,Minas Gerais,18.0,Empleado,19.0,Económica,4524.01,719.63,Sí,7394.0,5057.0,49.0,Web,0
43483.0,F,Santander,25.0,Deportista,96.0,Primera clase,109762.64,18187.82,Sí,541589.0,8179.0,4.0,App,1
43490.0,F,Chiriquí,20.0,Estudiante,7.0,Ejecutiva,1946.31,208.07,Sí,15155.0,303.0,52.0,Web,0
43501.0,F,Minas Gerais,50.0,Empleado,10.0,Ejecutiva,4677.83,421.66,Sí,13348.0,866.0,12.0,Web,0
43502.0,M,Misiones,47.0,Empresario,55.0,Primera clase,53667.63,5713.16,Sí,175507.0,6927.0,29.0,Aeropuerto,1
43510.0,F,Atlántico,37.0,Empresario,42.0,Ejecutiva,29514.13,1195.29,Sí,47089.0,24334.0,58.0,App,1
43511.0,F,Santander,36.0,Abogado,16.0,Económica,4337.14,988.78,Sí,5964.0,3926.0,15.0,App,0
43514.0,M,Tolima,42.0,Empleado,16.0,Económica,3361.58,285.68,Sí,5517.0,1541.0,2.0,App,0
43516.0,M,Entre Ríos,49.0,Abogado,23.0,Económica,2661.6,604.73,Sí,8923.0,3662.0,26.0,Web,0
43517.0,M,Córdoba,25.0,Médico,12.0,Ejecutiva,6547.22,1528.33,Sí,29683.0,6674.0,75.0,App,0
43518.0,M,Pernambuco,35.0,Abogado,14.0,Ejecutiva,9075.64,1429.7,Sí,28193.0,17071.0,51.0,Web,0
43520.0,F,Atlántico,34.0,Arquitecto,5.0,Económica,938.33,225.64,Sí,2449.0,2434.0,0.0,Web,0
43525.0,F,Tolima,53.0,Docente,16.0,Ejecutiva,7684.2,469.91,Sí,28072.0,3534.0,47.0,Agencia,0
43527.0,F,Colón,36.0,Ejecutivo,66.0,Ejecutiva,24475.55,3717.14,Sí,131358.0,5530.0,19.0,App,1
43528.0,F,Tolima,36.0,Docente,21.0,Económica,5418.76,735.65,Sí,9650.0,1089.0,18.0,Aeropuerto,0
43529.0,F,Chaco,50.0,Empleado,7.0,Económica,1331.34,201.28,Sí,6424.0,1513.0,7.0,Web,0
43533.0,M,Los Santos,22.0,Empleado,10.0,Económica,2380.79,493.81,Sí,3426.0,2387.0,34.0,App,0
43540.0,F,Panamá,52.0,Docente,17.0,Económica,1410.18,227.06,Sí,9647.0,1058.0,13.0,Agencia,0
43544.0,F,Bolívar,37.0,Deportista,95.0,Económica,17076.02,885.14,Sí,80920.0,6762.0,22.0,Web,1
43553.0,M,Santa Fe,34.0,Empresario,13.0,Ejecutiva,6815.42,656.89,Sí,31795.0,7555.0,36.0,Web,0
43567.0,F,Salta,44.0,Empresario,22.0,Ejecutiva,8975.84,696.45,Sí,33915.0,12501.0,13.0,Web,0
43570.0,F,Rio Grande do Sul,67.0,Comerciante,11.0,Ejecutiva,3219.22,636.23,Sí,19135.0,4363.0,37.0,Aeropuerto,0
43573.0,M,Pernambuco,50.0,Ejecutivo,78.0,Ejecutiva,20290.42,1893.42,Sí,114852.0,1507.0,12.0,Web,1
43580.0,F,Misiones,52.0,Ejecutivo,67.0,Económica,14844.96,1434.85,Sí,41592.0,2871.0,2.0,Web,1
43584.0,F,Pernambuco,37.0,Comerciante,12.0,Económica,4286.3,945.91,Sí,11944.0,2695.0,1.0,App,0
43588.0,F,Salta,18.0,Estudiante,5.0,Económica,1433.39,354.7,Sí,4738.0,363.0,49.0,App,0
43591.0,M,Atlántico,43.0,Profesional independiente,20.0,Económica,4135.73,785.01,Sí,17693.0,1760.0,1.0,Web,0
43594.0,M,Buenos Aires,37.0,Empresario,52.0,Económica,4816.23,1100.28,Sí,44531.0,6613.0,7.0,App,0
43597.0,F,Buenos Aires,21.0,Estudiante,2.0,Económica,400.37,31.77,Sí,1334.0,300.0,42.0,Web,0
43601.0,F,Veraguas,40.0,Contador,4.0,Económica,522.28,84.33,Sí,3464.0,3096.0,0.0,Web,0
43608.0,M,Mendoza,37.0,Comerciante,21.0,Económica,2147.61,319.59,Sí,6489.0,1819.0,13.0,Web,0
43614.0,F,Atlántico,26.0,Ejecutivo,52.0,Ejecutiva,29488.32,5601.86,Sí,138774.0,8698.0,23.0,App,1
43616.0,M,Nariño,39.0,Profesional independiente,2.0,Económica,411.71,74.52,Sí,2325.0,2935.0,6.0,Aeropuerto,0
43625.0,M,CABA,31.0,Profesional independiente,20.0,Económica,7546.84,556.37,Sí,11486.0,2196.0,37.0,Web,0
43626.0,M,Chaco,23.0,Empleado,11.0,Económica,1778.53,250.0,Sí,10568.0,3073.0,36.0,App,0
43628.0,F,Córdoba,39.0,Abogado,14.0,Ejecutiva,4930.22,467.9,Sí,25443.0,3966.0,41.0,Web,0
43630.0,M,Bahia,27.0,Médico,29.0,Primera clase,55868.84,12026.27,Sí,86087.0,9057.0,26.0,Aeropuerto,1
43632.0,F,Buenos Aires,48.0,Ingeniero,1.0,Económica,277.16,46.47,Sí,596.0,3174.0,1.0,Web,0
43634.0,F,Rio de Janeiro,37.0,Deportista,55.0,Económica,20227.53,4775.78,Sí,19286.0,3160.0,14.0,Web,1
43639.0,M,Santander,27.0,Empleado,15.0,Económica,5055.31,1260.61,Sí,5840.0,673.0,6.0,App,0
43643.0,F,Atlántico,37.0,Ejecutivo,47.0,Económica,12511.43,2313.07,Sí,24810.0,3958.0,10.0,Web,0
43650.0,F,Salta,21.0,Estudiante,4.0,Ejecutiva,2407.26,474.3,Sí,6022.0,300.0,2.0,Web,0
43651.0,M,Veraguas,37.0,Ejecutivo,35.0,Económica,8439.37,1133.88,Sí,19747.0,2997.0,5.0,App,0
43653.0,M,Valle del Cauca,46.0,Otro,21.0,Económica,4272.73,250.97,Sí,8076.0,3777.0,40.0,Agencia,0
43659.0,F,Santa Fe,47.0,Ejecutivo,79.0,Económica,30112.32,1886.02,Sí,28960.0,6766.0,3.0,App,1
43662.0,M,Salta,34.0,Empleado,22.0,Ejecutiva,13455.12,2275.32,Sí,30703.0,972.0,5.0,App,0
43664.0,M,Pernambuco,35.0,Ejecutivo,67.0,Económica,10365.06,2540.16,Sí,61166.0,3111.0,9.0,Web,1
43667.0,F,Tucumán,46.0,Empleado,6.0,Económica,1129.77,191.24,Sí,2255.0,1050.0,14.0,Web,0
43670.0,F,Rio de Janeiro,43.0,Docente,18.0,Económica,3436.99,349.42,Sí,15148.0,1162.0,12.0,Web,0
43673.0,F,Misiones,42.0,Empleado,12.0,Ejecutiva,3848.18,330.95,Sí,21035.0,1391.0,2.0,Web,0
43680.0,M,Mendoza,46.0,Docente,18.0,Económica,5246.08,1268.18,Sí,6650.0,1130.0,6.0,App,0
43683.0,F,Salta,37.0,Ingeniero,21.0,Económica,2276.47,131.58,Sí,11437.0,1977.0,17.0,App,0
43685.0,M,Antioquia,37.0,Ejecutivo,72.0,Ejecutiva,35781.91,2125.71,Sí,149363.0,4698.0,0.0,Web,1
43692.0,M,Salta,25.0,Profesional independiente,9.0,Económica,1724.66,399.87,Sí,4049.0,2051.0,9.0,App,0
43694.0,F,Antioquia,44.0,Deportista,59.0,Económica,5092.1,926.86,Sí,53178.0,2258.0,1.0,Web,1
43700.0,M,Chiriquí,41.0,Ejecutivo,55.0,Ejecutiva,14658.37,2884.15,Sí,98992.0,7559.0,8.0,Agencia,1
43701.0,F,Entre Ríos,18.0,Empleado,20.0,Ejecutiva,10979.15,1149.25,Sí,35819.0,1138.0,0.0,App,0
43705.0,F,Colón,18.0,Estudiante,2.0,Económica,481.58,86.82,Sí,1328.0,487.0,57.0,Web,0
43710.0,M,Rio de Janeiro,33.0,Empresario,43.0,Ejecutiva,29770.4,1362.22,Sí,78464.0,10976.0,30.0,Web,1
43716.0,F,Córdoba,44.0,Empleado,1.0,Económica,90.11,20.18,Sí,622.0,1380.0,7.0,App,0
43720.0,F,CABA,33.0,Profesional independiente,24.0,Ejecutiva,13567.51,2878.83,Sí,36909.0,3643.0,9.0,Web,0
43729.0,F,Entre Ríos,24.0,Ejecutivo,45.0,Económica,8008.51,1435.02,Sí,16013.0,5102.0,3.0,Aeropuerto,0
43733.0,M,Antioquia,33.0,Comerciante,19.0,Ejecutiva,11967.88,1146.76,Sí,24142.0,1053.0,11.0,Aeropuerto,0
43742.0,M,São Paulo,50.0,Docente,11.0,Económica,3232.18,686.67,Sí,7405.0,1820.0,17.0,App,0
43747.0,F,CABA,20.0,Estudiante,7.0,Económica,1109.05,205.77,Sí,6719.0,379.0,14.0,App,0
43749.0,M,Tucumán,33.0,Contador,6.0,Económica,578.97,87.72,Sí,5654.0,6725.0,5.0,App,0
43754.0,M,CABA,26.0,Empresario,52.0,Económica,15505.1,3682.41,Sí,50212.0,1704.0,23.0,Agencia,1
43756.0,M,Buenos Aires,24.0,Ingeniero,13.0,Económica,1366.3,324.13,Sí,4113.0,2494.0,17.0,App,0
43759.0,M,CABA,25.0,Ejecutivo,48.0,Económica,9429.95,385.73,Sí,42444.0,6748.0,2.0,Web,0
43760.0,F,Misiones,34.0,Comerciante,5.0,Económica,428.09,50.1,Sí,4465.0,3612.0,2.0,Web,0
43767.0,M,Paraná,18.0,Estudiante,7.0,Económica,987.52,112.63,Sí,2691.0,575.0,26.0,App,0
43769.0,F,Rio de Janeiro,46.0,Empleado,1.0,Económica,142.88,24.08,Sí,593.0,1809.0,21.0,App,0
43772.0,M,Buenos Aires,47.0,Empresario,52.0,Ejecutiva,18312.71,1174.94,Sí,117731.0,8642.0,26.0,Agencia,1
43774.0,M,Rio de Janeiro,49.0,Docente,11.0,Económica,3635.47,425.5,Sí,12260.0,733.0,7.0,App,0
43776.0,M,Minas Gerais,32.0,Empleado,20.0,Económica,3473.24,200.39,Sí,8345.0,1906.0,6.0,Agencia,0
43781.0,M,Entre Ríos,63.0,Comerciante,7.0,Primera clase,11406.07,1831.38,Sí,14613.0,6944.0,6.0,App,0
43782.0,F,Veraguas,37.0,Comerciante,11.0,Ejecutiva,7642.47,555.58,Sí,12511.0,1627.0,5.0,Web,0
43784.0,M,Paraná,39.0,Empresario,31.0,Económica,3774.17,916.62,Sí,29903.0,1868.0,70.0,App,0
43788.0,M,Rio Grande do Sul,37.0,Arquitecto,1.0,Ejecutiva,671.06,84.45,Sí,906.0,1453.0,13.0,App,0
43790.0,F,Bahia,36.0,Empresario,50.0,Económica,16974.78,2887.23,Sí,47268.0,3737.0,55.0,App,1
43792.0,F,Tucumán,23.0,Empleado,3.0,Ejecutiva,1740.61,255.29,Sí,4381.0,2016.0,4.0,App,0
43793.0,M,Tucumán,35.0,Contador,5.0,Ejecutiva,2870.18,145.7,Sí,9946.0,2367.0,7.0,Web,0
43796.0,F,Nariño,37.0,Empresario,39.0,Ejecutiva,17054.63,2758.16,Sí,50715.0,10620.0,23.0,Web,1
43805.0,F,Mendoza,46.0,Ejecutivo,63.0,Económica,16279.72,671.35,Sí,43049.0,6655.0,16.0,Aeropuerto,1
43807.0,M,Santander,43.0,Empleado,22.0,Ejecutiva,11841.07,2940.41,Sí,26645.0,2031.0,68.0,Agencia,0
43810.0,M,Atlántico,39.0,Empleado,21.0,Económica,5917.62,598.22,Sí,14110.0,1929.0,85.0,Aeropuerto,0
43812.0,M,Colón,29.0,Ejecutivo,20.0,Primera clase,30800.79,5141.99,Sí,77615.0,10970.0,22.0,App,1
43813.0,M,Los Santos,25.0,Empleado,24.0,Económica,3789.15,621.76,Sí,13138.0,1865.0,61.0,Web,0
43815.0,F,Misiones,25.0,Profesional independiente,17.0,Económica,4510.0,262.39,Sí,12683.0,2642.0,5.0,Web,0
43821.0,M,Nariño,27.0,Empleado,11.0,Económica,1660.81,205.61,Sí,5254.0,1463.0,73.0,Web,0
43825.0,F,Salta,21.0,Estudiante,6.0,Económica,1141.97,89.07,Sí,5111.0,335.0,27.0,App,0
43840.0,F,Rio Grande do Sul,20.0,Estudiante,3.0,Económica,400.73,58.53,Sí,1271.0,529.0,6.0,App,0
43842.0,F,Entre Ríos,42.0,Abogado,20.0,Económica,6600.45,1584.48,Sí,8173.0,2975.0,16.0,Web,0
43845.0,M,Rio Grande do Sul,37.0,Comerciante,11.0,Económica,3224.91,658.37,Sí,5144.0,3062.0,10.0,App,0
