id_cliente,sexo,provincia,edad,ocupacion,cant_vuelos,clase_preferida,gasto_acumulado,gasto_acumulado_extra,programaMillas,cantidad_millas,ingreso_mensual,anticipacion_compra_promedio,canal_compra
36172,F,Buenos Aires,35,Ejecutivo,32,Primera clase,21230.03,3245.43,No,0,12823,1,Web
36180,M,Minas Gerais,28,Ejecutivo,70,Primera clase,90577.96,19012.83,Sí,238591,10054,7,App
36184,M,Chiriquí,27,Abogado,24,Ejecutiva,5834.92,939.64,Sí,65003,4802,11,App
36211,F,Rio de Janeiro,34,Deportista,74,Ejecutiva,28760.72,6570.0,No,0,10125,25,Web
36222,M,Mendoza,53,Empresario,35,Ejecutiva,23608.2,5024.9,Sí,55112,10876,47,Agencia
36231,M,Tucumán,40,Ejecutivo,61,Ejecutiva,39973.0,5894.68,No,0,8048,15,Web
36240,M,Entre Ríos,38,Ejecutivo,70,Económica,6898.74,1384.12,Sí,45343,3807,2,App
36241,M,Entre Ríos,43,Deportista,83,Ejecutiva,29819.12,3502.4,Sí,74771,4723,61,Web
36249,F,Chiriquí,46,Empresario,57,Ejecutiva,36151.85,3550.66,No,0,18345,9,Web
36267,F,Rio Grande do Sul,24,Ejecutivo,37,Ejecutiva,19857.51,1773.65,Sí,42795,8087,42,App
36278,F,Colón,29,Ejecutivo,68,Ejecutiva,57472.1,10034.35,No,0,5059,12,Web
36293,F,Santa Fe,27,Empresario,35,Ejecutiva,23977.26,4460.66,Sí,68936,6145,87,App
36302,F,Panamá,54,Ejecutivo,37,Ejecutiva,14928.92,3181.8,Sí,73900,3792,1,Web
36306,F,Bahia,42,Ejecutivo,34,Ejecutiva,23806.12,3840.77,No,0,8886,0,Agencia
36308,F,Bahia,40,Empresario,40,Ejecutiva,28766.25,6621.94,No,0,3725,7,App
36320,F,São Paulo,38,Ejecutivo,20,Primera clase,43006.3,7561.2,Sí,67669,9344,2,App
36321,F,Nariño,27,Deportista,37,Ejecutiva,27329.8,5459.08,No,0,36519,21,Agencia
36336,F,Tucumán,31,Abogado,16,Ejecutiva,5788.15,351.82,No,0,12934,56,Web
36344,M,Nariño,34,Empresario,16,Ejecutiva,5778.59,802.26,Sí,37244,16449,25,Web
36360,M,Herrera,44,Ingeniero,14,Primera clase,34856.66,3936.9,No,0,8339,45,Web
36369,M,Santander,55,Deportista,86,Económica,27127.56,5152.97,No,0,1747,6,App
36391,F,Córdoba,45,Empresario,37,Primera clase,24804.92,2471.65,Sí,210712,17507,42,Aeropuerto
36395,M,Valle del Cauca,48,Deportista,78,Económica,12183.53,1281.57,Sí,53581,3315,2,Web
36401,M,Salta,57,Deportista,28,Primera clase,27472.24,5072.44,No,0,6120,16,Agencia
36413,F,Tucumán,49,Ejecutivo,79,Económica,8160.05,1863.83,Sí,59663,9794,9,App
36429,M,Veraguas,45,Empleado,24,Ejecutiva,19550.75,2878.26,Sí,52897,978,11,App
36462,M,Bolívar,42,Ejecutivo,57,Ejecutiva,46457.77,4702.07,Sí,124889,4620,12,Web
36468,F,Mendoza,31,Empresario,49,Ejecutiva,34229.38,6553.45,No,0,5570,8,Aeropuerto
36470,F,Rio de Janeiro,51,Otro,21,Primera clase,38635.95,6995.7,No,0,5509,5,App
36471,M,Herrera,49,Ejecutivo,32,Ejecutiva,17004.85,1296.58,Sí,35445,9011,4,Web
36474,F,Valle del Cauca,32,Empresario,18,Ejecutiva,8382.36,1070.42,No,0,23667,1,App
36477,M,Bolívar,44,Empresario,47,Económica,4032.57,643.86,No,0,11671,26,App
36478,F,Pernambuco,38,Ejecutivo,41,Ejecutiva,19779.2,2811.43,Sí,43825,4415,9,Web
36482,F,Tucumán,26,Arquitecto,23,Ejecutiva,16680.84,3957.11,Sí,45755,2552,43,Web
36484,M,Bolívar,45,Profesional independiente,23,Primera clase,52396.1,7429.15,No,0,5341,3,App
36518,M,Valle del Cauca,52,Deportista,51,Ejecutiva,33385.2,4626.51,No,0,6002,16,App
36519,F,CABA,24,Ingeniero,24,Primera clase,51340.42,11945.34,No,0,5104,1,App
36529,F,Herrera,40,Empresario,32,Primera clase,52902.59,5378.17,Sí,125859,13317,21,Web
36544,M,Córdoba,56,Ejecutivo,55,Primera clase,129555.74,27754.45,Sí,92350,11675,11,Web
36562,F,Tucumán,36,Deportista,74,Económica,20475.16,1295.26,No,0,11582,1,Web
36578,F,Córdoba,28,Profesional independiente,6,Primera clase,13499.82,1290.02,Sí,29662,12412,2,Web
36581,F,Chaco,34,Empresario,24,Económica,2727.59,540.14,No,0,8973,42,App
36587,M,Los Santos,41,Ejecutivo,29,Ejecutiva,21054.82,1026.83,Sí,67123,8233,3,Web
36601,M,Valle del Cauca,33,Deportista,94,Ejecutiva,52179.76,9704.66,Sí,125579,5601,25,Aeropuerto
36608,M,CABA,53,Ejecutivo,31,Ejecutiva,14408.34,1023.22,Sí,48818,9421,5,App
36654,M,Atlántico,25,Empresario,41,Ejecutiva,16680.68,4162.46,Sí,88312,4409,10,App
36661,F,Misiones,30,Ejecutivo,35,Ejecutiva,21810.3,5253.24,Sí,86792,6885,0,Web
36664,M,Chiriquí,61,Abogado,7,Primera clase,7122.96,688.16,Sí,12472,8714,19,App
36678,F,Nariño,39,Ejecutivo,56,Ejecutiva,43576.62,10426.16,Sí,78876,7310,4,Web
36679,F,Los Santos,47,Ejecutivo,72,Ejecutiva,30608.96,6445.71,No,0,4972,14,Web
36683,M,Córdoba,43,Ejecutivo,27,Ejecutiva,12115.76,809.31,Sí,71843,8033,12,App
36684,M,CABA,50,Médico,5,Ejecutiva,2220.41,401.77,No,0,8420,5,Web
36688,M,Atlántico,40,Empresario,24,Ejecutiva,10287.5,677.82,Sí,45686,5596,50,Web
36706,F,Salta,37,Empresario,18,Económica,4453.98,413.08,No,0,10010,14,App
36722,M,Córdoba,49,Docente,22,Ejecutiva,14876.75,3662.54,Sí,51494,865,8,Agencia
36726,F,Valle del Cauca,36,Abogado,15,Primera clase,32939.79,2241.32,Sí,31609,6591,45,Web
36756,F,Chaco,27,Médico,28,Ejecutiva,17579.96,4388.34,Sí,50737,9056,32,App
36778,F,Veraguas,27,Deportista,20,Ejecutiva,8219.57,1354.3,Sí,50034,2888,1,Web
36793,M,Entre Ríos,33,Ejecutivo,72,Ejecutiva,48453.14,4881.28,No,0,2610,5,Web
36795,M,Salta,49,Abogado,21,Primera clase,49625.3,11539.65,No,0,3722,52,Web
36798,F,Chiriquí,50,Deportista,44,Ejecutiva,18353.0,3035.07,No,0,15339,0,Agencia
36801,F,Nariño,31,Ejecutivo,73,Primera clase,180501.65,36194.33,Sí,353165,10866,3,Agencia
36815,F,Panamá,25,Médico,24,Ejecutiva,16361.51,2855.53,No,0,8383,18,App
36816,F,Panamá,40,Ejecutivo,60,Ejecutiva,34896.22,8576.02,Sí,100762,6201,11,App
36826,M,Bahia,47,Empresario,42,Ejecutiva,14420.87,2142.64,Sí,106385,6651,8,App
36838,M,Córdoba,31,Abogado,8,Ejecutiva,4901.42,1214.7,No,0,9241,31,Web
36842,M,Bolívar,28,Ejecutivo,61,Económica,14097.63,2095.22,Sí,39021,2985,30,App
36845,M,Chaco,40,Otro,17,Ejecutiva,5123.04,779.97,Sí,45470,3025,13,Web
36863,M,Salta,46,Deportista,75,Económica,15006.68,800.06,Sí,42738,1850,5,App
36876,M,Minas Gerais,28,Otro,23,Ejecutiva,9255.12,1126.16,Sí,65433,3661,15,App
36881,M,Entre Ríos,34,Abogado,19,Ejecutiva,8535.43,2028.59,No,0,8412,28,Aeropuerto
36883,F,Atlántico,41,Deportista,85,Económica,28235.98,6946.39,Sí,66074,1483,36,App
36885,M,Minas Gerais,52,Ejecutivo,70,Económica,25003.27,4986.57,Sí,57561,6752,9,Agencia
36895,F,Buenos Aires,59,Médico,17,Ejecutiva,10292.91,517.34,No,0,9290,6,App
36901,M,Córdoba,52,Ejecutivo,77,Ejecutiva,51660.03,10489.15,No,0,2332,8,Aeropuerto
36914,M,Salta,27,Ejecutivo,65,Ejecutiva,37407.63,4287.59,No,0,9563,19,App
36924,M,Cundinamarca,55,Deportista,97,Ejecutiva,51473.0,11534.98,Sí,139387,5986,0,App
36934,F,Rio Grande do Sul,49,Ejecutivo,23,Primera clase,35410.5,3211.42,No,0,8888,0,Web
36935,F,Minas Gerais,32,Deportista,93,Económica,10545.91,2420.18,Sí,77315,1350,3,Agencia
36943,M,Córdoba,49,Ejecutivo,73,Económica,28416.27,3876.74,Sí,62109,3544,12,Agencia
36955,F,Santa Fe,37,Empresario,15,Ejecutiva,7082.56,1335.89,Sí,32594,14019,68,App
36965,F,Santa Fe,39,Empresario,44,Ejecutiva,19653.69,1645.04,Sí,96592,6225,29,App
36969,F,São Paulo,53,Empresario,56,Ejecutiva,42466.7,2586.95,No,0,1786,4,Aeropuerto
36979,F,São Paulo,44,Ejecutivo,28,Primera clase,66734.36,3502.66,Sí,58295,5057,13,Web
37022,M,Atlántico,26,Ejecutivo,49,Ejecutiva,25589.68,2641.73,Sí,48670,12541,16,App
37028,M,Panamá,27,Deportista,39,Ejecutiva,35187.57,8388.4,No,0,1354,13,Web
37053,M,Chiriquí,53,Ejecutivo,64,Económica,8729.58,659.79,Sí,73931,4397,3,Agencia
37061,M,Paraná,24,Ejecutivo,45,Ejecutiva,20460.33,2852.64,Sí,75936,7589,19,Web
37112,M,Paraná,42,Deportista,48,Ejecutiva,17562.9,3005.64,No,0,9286,5,App
37117,M,Rio de Janeiro,32,Deportista,51,Ejecutiva,36479.1,3421.12,Sí,87567,3965,3,Web
37118,M,Salta,61,Médico,6,Primera clase,4952.34,498.12,No,0,8724,4,Web
37131,M,Santa Fe,29,Ejecutivo,46,Ejecutiva,18870.06,3536.58,Sí,101868,6712,7,Web
37139,F,Bahia,34,Ejecutivo,59,Ejecutiva,45441.27,5288.98,No,0,3907,2,Web
37148,F,Mendoza,50,Empresario,51,Primera clase,128818.6,7299.3,No,0,9960,3,Web
37156,M,Tolima,52,Empresario,16,Primera clase,10805.04,1185.87,No,0,8599,33,App
37181,M,Chaco,27,Ejecutivo,62,Ejecutiva,54414.05,5179.35,No,0,6780,14,Web
37185,M,Rio Grande do Sul,40,Empresario,39,Ejecutiva,10329.38,1548.57,Sí,56515,18456,20,Web
37186,M,Misiones,32,Médico,10,Ejecutiva,2402.58,275.25,No,0,9007,64,Web
37198,M,Colón,32,Ejecutivo,46,Primera clase,100970.51,18905.8,No,0,5809,22,Agencia
37202,F,Antioquia,51,Ejecutivo,52,Ejecutiva,21454.17,3633.93,Sí,69173,9862,2,App
37240,F,Valle del Cauca,42,Ejecutivo,23,Ejecutiva,7385.9,761.65,No,0,12250,1,Web
37242,F,Misiones,33,Abogado,16,Ejecutiva,8584.43,463.81,No,0,9747,12,Agencia
37285,M,Santander,53,Empresario,36,Ejecutiva,11511.29,2732.08,Sí,55480,7543,4,App
37295,F,Entre Ríos,39,Ejecutivo,50,Primera clase,122489.93,21744.54,No,0,4472,9,Web
37322,F,Los Santos,31,Médico,28,Primera clase,38753.42,2914.47,No,0,7032,63,Agencia
37327,M,Buenos Aires,28,Deportista,29,Ejecutiva,11506.4,2286.36,No,0,8385,13,App
37331,M,Antioquia,26,Médico,12,Ejecutiva,4300.85,874.13,No,0,12502,1,App
37334,M,Cundinamarca,35,Ejecutivo,62,Primera clase,39725.52,4438.01,No,0,4400,7,Web
37335,F,Buenos Aires,36,Empresario,24,Primera clase,13781.11,2079.82,Sí,90385,13051,11,App
37358,F,Santa Fe,47,Ejecutivo,72,Ejecutiva,51187.8,2473.35,Sí,66033,4247,5,Web
37360,F,Santander,57,Ejecutivo,62,Ejecutiva,18475.02,837.62,Sí,121577,3903,7,Aeropuerto
37377,M,Panamá,31,Ingeniero,18,Primera clase,40491.82,5728.37,No,0,4782,74,App
37387,F,Chaco,33,Empresario,56,Primera clase,88967.97,16593.01,No,0,14240,26,Agencia
37391,M,Pernambuco,38,Deportista,69,Económica,25281.5,1499.7,No,0,2379,18,Web
37395,F,Bolívar,28,Deportista,33,Primera clase,37862.91,8262.46,No,0,36874,6,Web
37397,F,Paraná,39,Empresario,48,Ejecutiva,23240.25,3774.12,No,0,8638,77,App
37402,F,Entre Ríos,24,Otro,12,Primera clase,29657.44,6364.01,No,0,4518,17,App
37404,M,Santa Fe,34,Ejecutivo,63,Ejecutiva,54236.32,5773.71,No,0,3214,2,Agencia
37406,M,Salta,57,Empresario,36,Primera clase,20439.26,1626.11,Sí,141794,9015,24,App
37415,F,Antioquia,35,Ejecutivo,77,Ejecutiva,34732.77,5141.62,Sí,165448,5231,12,Agencia
37417,M,Salta,48,Médico,26,Ejecutiva,15308.22,624.8,No,0,12925,0,Web
37425,F,Córdoba,57,Ejecutivo,35,Primera clase,53535.32,5576.35,No,0,10999,1,Agencia
37429,M,Tucumán,44,Empresario,53,Ejecutiva,46028.32,4461.76,Sí,134294,1938,1,Web
37436,M,Mendoza,30,Ejecutivo,51,Primera clase,42475.14,9397.59,No,0,5395,37,Web
37439,M,Tucumán,40,Deportista,83,Ejecutiva,57692.33,9275.96,Sí,92753,28484,5,Web
37451,M,Misiones,44,Médico,21,Ejecutiva,9238.09,2221.51,Sí,52397,4349,67,Web
37456,F,Entre Ríos,28,Deportista,30,Ejecutiva,23062.12,1718.75,Sí,55418,671,2,Agencia
37458,M,Córdoba,44,Empresario,33,Primera clase,44917.1,9722.13,No,0,9048,1,Web
37476,F,Tucumán,29,Deportista,79,Primera clase,185024.63,18948.36,No,0,14315,6,Web
37487,M,Santa Fe,46,Empresario,58,Ejecutiva,43292.14,2247.66,Sí,130113,10519,19,Agencia
37493,M,Tolima,50,Empresario,10,Ejecutiva,3655.59,420.64,No,0,12837,0,Web
37494,F,Veraguas,42,Empresario,38,Ejecutiva,17969.35,1435.22,No,0,12151,12,Web
37509,F,Colón,51,Deportista,32,Ejecutiva,15247.34,1144.74,Sí,87700,21893,8,Web
37517,M,Misiones,49,Ejecutivo,49,Primera clase,97453.35,10915.44,No,0,7584,2,Agencia
37533,M,Cundinamarca,45,Ejecutivo,79,Ejecutiva,59498.37,8456.06,Sí,121420,3414,13,App
37539,M,Rio Grande do Sul,35,Ejecutivo,72,Ejecutiva,40150.51,2616.85,Sí,72880,5095,12,Web
37548,M,CABA,53,Ejecutivo,43,Económica,10188.28,1646.77,Sí,44413,2302,26,App
37553,M,Salta,34,Empresario,28,Económica,2798.37,162.22,Sí,30532,26301,19,Web
37555,F,Paraná,31,Ejecutivo,37,Primera clase,30028.23,4676.15,No,0,6240,12,App
37564,F,Santa Fe,54,Ejecutivo,21,Ejecutiva,9176.03,461.37,Sí,48655,10296,14,Web
37567,M,Misiones,39,Médico,25,Primera clase,47369.74,8176.75,No,0,4940,7,Web
37580,F,Antioquia,40,Ejecutivo,67,Ejecutiva,29254.44,4530.7,Sí,106891,9559,5,Agencia
37590,M,Santa Fe,48,Ejecutivo,65,Ejecutiva,43748.96,10586.09,Sí,90704,8791,3,Agencia
37595,M,Santa Fe,24,Empresario,59,Ejecutiva,30290.22,1408.83,No,0,9639,15,App
37603,F,Atlántico,28,Ejecutivo,57,Económica,15760.93,2078.88,Sí,53506,2565,23,App
37632,F,Herrera,62,Ejecutivo,61,Ejecutiva,42178.82,9033.96,No,0,3700,2,App
37633,F,Tolima,53,Ejecutivo,44,Ejecutiva,11504.93,1503.11,Sí,71453,9592,3,Web
37636,M,Rio de Janeiro,28,Profesional independiente,19,Primera clase,41746.92,2772.63,No,0,8619,9,App
37637,F,Paraná,41,Ejecutivo,38,Ejecutiva,28893.46,1987.34,No,0,1687,10,Web
37640,M,Córdoba,40,Médico,27,Primera clase,30676.31,3141.07,No,0,8408,10,Web
37649,M,Rio Grande do Sul,41,Médico,28,Primera clase,14755.2,2113.74,No,0,8714,35,App
37650,M,Salta,46,Empresario,20,Primera clase,44640.42,3151.55,Sí,60846,5363,11,Web
37655,F,Córdoba,38,Ejecutivo,38,Ejecutiva,15788.25,3630.26,Sí,42945,4414,1,Web
37659,M,Nariño,35,Empresario,49,Ejecutiva,34427.36,3555.29,Sí,62770,11653,1,App
37660,F,Misiones,54,Abogado,6,Ejecutiva,3827.26,744.62,No,0,8944,2,App
37667,F,Nariño,25,Empresario,42,Ejecutiva,25031.41,2877.13,No,0,8757,175,App
37676,M,Valle del Cauca,38,Empresario,45,Ejecutiva,28657.22,3030.99,Sí,120642,9185,6,Web
37677,F,Atlántico,53,Empresario,25,Ejecutiva,17576.34,874.14,No,0,12878,36,App
37687,M,Chaco,48,Deportista,82,Económica,12921.56,2703.37,Sí,64277,1974,3,App
37693,M,Santander,42,Ejecutivo,77,Ejecutiva,26966.6,3998.55,Sí,119254,6352,1,Aeropuerto
37696,M,Misiones,47,Empresario,50,Ejecutiva,14210.25,2061.9,Sí,57479,9523,11,Web
37705,F,Santa Fe,32,Ejecutivo,79,Económica,17734.81,1814.03,Sí,43539,2934,18,Web
37710,M,Rio de Janeiro,24,Ejecutivo,39,Ejecutiva,11229.47,1534.92,Sí,64994,6986,5,App
37721,F,Panamá,24,Ejecutivo,51,Primera clase,59161.09,6371.15,Sí,98983,7675,12,App
37727,F,Chaco,34,Ejecutivo,33,Primera clase,82912.56,7893.05,Sí,82030,7210,1,App
37728,F,São Paulo,43,Empresario,57,Económica,13796.45,2201.03,No,0,10554,12,App
37764,F,Cundinamarca,31,Empresario,50,Ejecutiva,16904.9,3858.79,Sí,92334,21166,16,App
37806,F,Santa Fe,29,Abogado,4,Ejecutiva,1646.48,405.83,No,0,9377,0,Web
37807,F,Misiones,40,Médico,15,Primera clase,9930.02,2200.13,No,0,12221,12,App
37814,F,Buenos Aires,52,Ejecutivo,70,Económica,15464.03,3655.75,Sí,43907,3380,20,App
37822,M,Rio Grande do Sul,34,Ejecutivo,20,Primera clase,30642.33,6235.77,No,0,4009,0,Web
37824,F,Santa Fe,45,Empresario,26,Ejecutiva,7571.74,365.66,No,0,11065,27,Web
37826,M,Tolima,49,Ejecutivo,34,Ejecutiva,19638.5,3710.14,Sí,58875,3873,20,Agencia
37830,F,Misiones,49,Empresario,26,Económica,2931.83,158.31,No,0,9324,17,Web
37832,M,Minas Gerais,53,Empresario,12,Económica,3618.16,827.23,No,0,13478,63,App
37840,M,Veraguas,53,Ejecutivo,52,Económica,11253.27,1230.04,No,0,9669,10,Web
37854,M,Córdoba,39,Ejecutivo,59,Económica,6335.47,592.29,Sí,46382,4325,24,App
37856,M,Santa Fe,46,Ingeniero,5,Económica,531.67,56.48,No,0,10703,12,App
37862,F,Nariño,34,Empresario,52,Primera clase,64734.37,8169.26,No,0,9208,24,Agencia
37865,M,Herrera,40,Empresario,42,Ejecutiva,14054.31,3055.85,Sí,101561,10466,24,App
37868,M,Pernambuco,34,Ejecutivo,62,Económica,21710.76,4009.55,Sí,53005,5508,0,Aeropuerto
37876,F,São Paulo,37,Ejecutivo,54,Primera clase,54562.64,6813.01,Sí,291302,14985,16,Web
37881,M,Santa Fe,33,Ejecutivo,15,Ejecutiva,9354.46,1601.39,Sí,17399,9952,13,Web
37899,F,Bahia,46,Empresario,42,Ejecutiva,36535.93,4733.35,No,0,7048,14,Web
37910,M,Tolima,38,Abogado,18,Ejecutiva,9657.09,2251.38,No,0,10151,0,App
37928,F,Salta,56,Empresario,17,Ejecutiva,7699.54,1684.68,Sí,36776,8861,2,Agencia
37930,F,Cundinamarca,48,Empresario,34,Ejecutiva,21217.17,3945.23,Sí,68757,7777,47,App
37952,F,Misiones,40,Empresario,12,Ejecutiva,5983.84,1282.64,No,0,8691,68,Agencia
37953,F,Antioquia,51,Médico,24,Primera clase,57391.85,13140.59,Sí,132016,3676,14,Web
37969,F,Paraná,26,Empresario,43,Económica,3030.46,537.55,Sí,41197,3718,9,App
37991,M,Santander,38,Empresario,11,Ejecutiva,4851.96,885.96,No,0,16998,6,App
38006,F,Córdoba,37,Médico,14,Primera clase,21692.22,1006.49,Sí,30702,16195,12,App
38046,F,Chaco,44,Ejecutivo,75,Económica,15427.8,2023.45,Sí,55860,5752,0,Web
38054,F,Misiones,34,Empresario,59,Ejecutiva,32083.72,5617.56,No,0,7593,17,Web
38062,M,Nariño,29,Abogado,21,Primera clase,36113.24,8791.69,No,0,5379,4,App
38078,F,Antioquia,38,Ejecutivo,58,Primera clase,93552.11,7389.52,No,0,8722,2,Agencia
38079,M,Bolívar,32,Ejecutivo,54,Ejecutiva,38056.33,8804.69,No,0,5014,0,App
38102,M,Nariño,45,Médico,5,Ejecutiva,2679.87,131.19,No,0,10326,6,Agencia
38118,M,Herrera,41,Ejecutivo,45,Ejecutiva,37699.14,2401.94,Sí,58558,3510,2,Web
38120,F,Antioquia,34,Ejecutivo,43,Ejecutiva,28057.36,5299.24,No,0,5764,2,Agencia
38129,M,Entre Ríos,39,Profesional independiente,23,Ejecutiva,6242.56,850.82,Sí,46835,4353,4,Web
38138,F,Colón,51,Ejecutivo,27,Ejecutiva,13191.27,1485.66,Sí,70960,6374,8,Web
38150,F,São Paulo,50,Empresario,59,Económica,6010.64,396.46,Sí,42977,4245,3,Web
38175,M,Buenos Aires,58,Otro,19,Económica,4452.89,534.07,No,0,10396,21,Agencia
38185,F,Salta,36,Empresario,22,Primera clase,46919.74,5093.11,No,0,22964,13,Aeropuerto
38186,F,Mendoza,42,Deportista,80,Económica,22192.28,1435.27,Sí,43270,1167,9,App
38233,M,Herrera,30,Ejecutivo,64,Primera clase,161439.91,12877.69,No,0,5015,33,Web
38274,M,Chaco,43,Deportista,44,Económica,11629.43,2151.88,No,0,11241,18,Web
38292,M,Bolívar,26,Contador,11,Primera clase,25952.71,2369.63,No,0,4900,0,Web
38299,F,Rio Grande do Sul,39,Empresario,51,Primera clase,114635.87,7375.52,No,0,9655,23,Aeropuerto
38307,No binario,Chaco,32,Ejecutivo,68,Económica,12792.43,929.09,Sí,57885,3323,23,App
38315,F,Buenos Aires,24,Médico,7,Ejecutiva,5234.03,648.88,No,0,16680,5,Web
38335,F,Pernambuco,59,Deportista,38,Ejecutiva,33721.73,6812.46,Sí,34306,12950,5,App
38337,M,Buenos Aires,29,Empresario,24,Ejecutiva,7339.9,1364.51,No,0,13291,12,Web
38341,M,Chaco,54,Ejecutivo,36,Ejecutiva,24425.3,1003.62,Sí,88078,9297,17,Agencia
38368,M,Santa Fe,39,Ingeniero,23,Primera clase,29946.3,5854.22,No,0,4799,10,Agencia
38378,M,Rio de Janeiro,36,Ejecutivo,71,Primera clase,86194.32,7308.23,No,0,8045,22,Aeropuerto
38394,F,Tucumán,40,Ejecutivo,23,Primera clase,55158.08,11101.72,No,0,7225,1,Web
38395,M,Tucumán,36,Médico,28,Ejecutiva,17607.39,2888.15,Sí,46654,6453,1,App
38413,M,Cundinamarca,33,Abogado,15,Ejecutiva,10445.86,1799.56,No,0,8446,3,Aeropuerto
38419,F,Tucumán,34,Empresario,34,Ejecutiva,11118.03,2710.26,No,0,8462,8,Aeropuerto
38422,F,Cundinamarca,47,Deportista,66,Económica,24569.81,1695.39,Sí,39685,4031,4,Aeropuerto
38432,F,CABA,35,Ejecutivo,17,Ejecutiva,12168.74,2353.19,Sí,38957,3181,3,Aeropuerto
38437,F,Tucumán,35,Deportista,24,Ejecutiva,19498.28,3991.79,Sí,53677,7662,46,Web
38443,F,Salta,36,Empresario,44,Ejecutiva,32018.89,7446.26,Sí,94130,18600,7,App
38445,F,Córdoba,58,Abogado,18,Ejecutiva,5132.06,1236.77,No,0,15369,11,App
38460,M,Antioquia,57,Ejecutivo,68,Ejecutiva,51461.26,8991.15,Sí,124200,4249,22,App
38461,M,Panamá,33,Deportista,35,Ejecutiva,22235.52,3539.96,No,0,31841,50,Web
38463,M,Tucumán,52,Médico,22,Ejecutiva,15994.18,3513.46,No,0,10989,10,Web
38476,F,Tolima,31,Ejecutivo,41,Primera clase,80961.36,20037.79,Sí,141961,4740,24,Web
38484,M,Bahia,34,Ejecutivo,48,Ejecutiva,31437.62,5757.12,Sí,73660,7753,10,App
38485,F,Chiriquí,43,Arquitecto,8,Económica,1761.58,170.17,No,0,8849,45,App
38492,M,CABA,42,Profesional independiente,21,Ejecutiva,11678.74,768.41,Sí,41331,2415,12,App
38504,M,Santa Fe,40,Empresario,27,Ejecutiva,19475.29,4478.74,No,0,10327,14,Web
38512,M,Rio Grande do Sul,43,Ingeniero,14,Primera clase,8845.23,551.83,Sí,77366,4057,11,App
38525,F,Córdoba,52,Empresario,56,Económica,5204.48,412.62,No,0,15464,9,Web
38550,M,Buenos Aires,35,Deportista,57,Ejecutiva,22807.44,1041.66,Sí,143922,13007,69,App
38563,M,Minas Gerais,41,Deportista,30,Ejecutiva,22669.05,1164.92,Sí,62418,12608,8,App
38579,F,Cundinamarca,39,Contador,20,Primera clase,26167.22,3378.45,No,0,7157,33,Web
38581,F,Minas Gerais,27,Ejecutivo,44,Ejecutiva,30736.98,3536.95,No,0,20519,0,Web
38594,No binario,Minas Gerais,27,Deportista,76,Ejecutiva,51509.54,8796.27,Sí,198299,11674,13,App
38595,F,Tucumán,24,Deportista,76,Ejecutiva,35493.51,7157.67,Sí,58833,4929,3,Web
38604,F,Córdoba,55,Empresario,59,Ejecutiva,45532.02,4115.58,No,0,5515,5,App
38612,F,Chaco,37,Ejecutivo,37,Ejecutiva,11243.44,636.75,Sí,54175,6910,14,Web
38622,F,Chaco,30,Empresario,49,Primera clase,34463.01,1537.27,No,0,10163,0,Web
38633,F,Mendoza,46,Deportista,45,Ejecutiva,30047.55,2074.15,Sí,61911,8118,26,App
38638,F,Buenos Aires,43,Deportista,41,Primera clase,28074.96,1706.49,Sí,151309,40805,48,Web
38639,M,Mendoza,33,Médico,22,Primera clase,36089.31,5530.14,No,0,7294,21,Agencia
38654,F,Bahia,43,Empresario,37,Ejecutiva,21193.44,3250.3,No,0,22056,13,Web
38663,F,Santander,55,Ejecutivo,72,Ejecutiva,26679.4,1372.6,Sí,117064,10220,0,App
38665,M,Santander,29,Ejecutivo,47,Económica,9249.42,1243.87,Sí,45989,4471,2,App
38677,M,Rio Grande do Sul,39,Abogado,8,Ejecutiva,4995.47,1046.63,No,0,8831,30,Aeropuerto
38691,M,Antioquia,40,Ejecutivo,32,Ejecutiva,19112.81,4125.04,Sí,76537,4104,5,App
38698,F,Paraná,43,Empresario,38,Ejecutiva,12542.21,546.07,Sí,66194,7608,15,Web
38705,M,Buenos Aires,46,Deportista,93,Económica,12497.49,1506.64,Sí,57514,2257,36,Aeropuerto
38711,F,Córdoba,56,Ingeniero,21,Ejecutiva,9143.31,486.28,Sí,41922,4058,33,Agencia
38714,F,Bolívar,35,Abogado,24,Primera clase,38067.71,1787.06,Sí,102530,5186,8,Web
38727,F,Buenos Aires,37,Empresario,57,Primera clase,38889.87,8466.51,Sí,285486,8105,18,Web
38731,M,Tucumán,43,Empresario,28,Primera clase,59223.91,5304.43,No,0,7538,8,App
38732,M,Tucumán,49,Médico,19,Ejecutiva,14465.51,1274.87,Sí,29601,12627,10,Web
38742,F,Santander,36,Empresario,11,Económica,2217.04,389.01,Sí,5811,11814,4,App
38757,M,Santa Fe,61,Ejecutivo,78,Económica,19707.19,3389.99,Sí,48552,4583,0,Web
38776,F,Colón,59,Empresario,53,Ejecutiva,36446.41,3320.11,Sí,106457,8567,34,Agencia
38796,M,Tucumán,56,Empresario,34,Ejecutiva,13250.07,2397.47,Sí,27217,8401,33,App
38821,M,Cundinamarca,54,Médico,22,Primera clase,24360.58,3891.54,Sí,96477,4118,12,App
38824,M,Santander,36,Ejecutivo,22,Ejecutiva,7624.09,516.25,Sí,56841,9443,11,Aeropuerto
38847,F,Santander,33,Ejecutivo,46,Ejecutiva,31257.0,4119.42,No,0,14086,5,Agencia
38849,M,Entre Ríos,44,Ejecutivo,46,Primera clase,103058.93,16054.67,Sí,220632,12940,3,Web
